Date,Open,High,Low,Close,Adj Close,Volume,Difference,Year,Month,Day,Difference_Afirm
2019-09-03,47.08000183105469,48.150001525878906,45.70000076293945,45.959999084472656,45.959999084472656,4196800,1.1800003051757812,2019,09,03,0
2019-09-04,46.5,47.15999984741211,46.09000015258789,47.11000061035156,47.11000061035156,2868600,-1.1500015258789062,2019,09,04,1
2019-09-05,47.52000045776367,49.439998626708984,47.38999938964844,49.220001220703125,49.220001220703125,3941100,-2.1100006103515625,2019,09,05,1
2019-09-06,49.81999969482422,50.689998626708984,48.88999938964844,49.349998474121094,49.349998474121094,2801400,-0.12999725341796875,2019,09,06,1
2019-09-09,49.470001220703125,49.790000915527344,47.529998779296875,48.38999938964844,48.38999938964844,2519900,0.9599990844726562,2019,09,09,0
2019-09-10,48.380001068115234,48.380001068115234,47.02000045776367,48.150001525878906,48.150001525878906,1570600,0.23999786376953125,2019,09,10,0
2019-09-11,48.65999984741211,49.9900016784668,48.65999984741211,49.38999938964844,49.38999938964844,2649400,-1.2399978637695312,2019,09,11,1
2019-09-12,49.900001525878906,52.56999969482422,49.63999938964844,52.04999923706055,52.04999923706055,5596400,-2.6599998474121094,2019,09,12,1
2019-09-13,52.45000076293945,52.56999969482422,50.810001373291016,51.34000015258789,51.34000015258789,2797200,0.7099990844726562,2019,09,13,0
2019-09-16,49.41999816894531,49.529998779296875,46.599998474121094,47.0,47.0,12723200,4.340000152587891,2019,09,16,0
2019-09-17,47.7400016784668,49.130001068115234,47.15999984741211,48.45000076293945,48.45000076293945,6165000,-1.4500007629394531,2019,09,17,1
2019-09-18,48.81999969482422,49.25,47.849998474121094,49.20000076293945,49.20000076293945,3668900,-0.75,2019,09,18,1
2019-09-19,48.900001525878906,50.08000183105469,48.79999923706055,49.279998779296875,49.279998779296875,3224500,-0.07999801635742188,2019,09,19,1
2019-09-20,49.099998474121094,49.689998626708984,48.0099983215332,48.72999954223633,48.72999954223633,3730600,0.5499992370605469,2019,09,20,0
2019-09-23,48.47999954223633,48.68000030517578,47.77000045776367,48.130001068115234,48.130001068115234,1352200,0.5999984741210938,2019,09,23,0
2019-09-24,48.599998474121094,48.66999816894531,47.15999984741211,47.279998779296875,47.279998779296875,2069300,0.8500022888183594,2019,09,24,0
2019-09-25,47.310001373291016,48.68000030517578,46.91999816894531,48.5,48.5,3862900,-1.220001220703125,2019,09,25,1
2019-09-26,48.77000045776367,49.900001525878906,48.29999923706055,49.869998931884766,49.869998931884766,2868100,-1.3699989318847656,2019,09,26,1
2019-09-27,49.380001068115234,49.7400016784668,48.08000183105469,49.619998931884766,49.619998931884766,2648700,0.25,2019,09,27,0
2019-09-30,49.79999923706055,50.220001220703125,49.08000183105469,49.709999084472656,49.709999084472656,2112000,-0.09000015258789062,2019,09,30,1
2019-10-01,50.09000015258789,50.34000015258789,48.36000061035156,48.939998626708984,48.939998626708984,2308100,0.7700004577636719,2019,10,01,0
2019-10-02,48.61000061035156,48.61000061035156,46.709999084472656,47.90999984741211,47.90999984741211,3634400,1.029998779296875,2019,10,02,0
2019-10-03,47.91999816894531,50.150001525878906,47.45000076293945,49.88999938964844,49.88999938964844,3924300,-1.9799995422363281,2019,10,03,1
2019-10-04,50.15999984741211,51.31999969482422,49.29999923706055,50.95000076293945,50.95000076293945,2782600,-1.0600013732910156,2019,10,04,1
2019-10-07,50.900001525878906,51.380001068115234,50.27000045776367,50.59000015258789,50.59000015258789,1962300,0.3600006103515625,2019,10,07,0
2019-10-08,50.599998474121094,51.72999954223633,49.93000030517578,50.20000076293945,50.20000076293945,2089100,0.3899993896484375,2019,10,08,0
2019-10-09,51.0,51.33000183105469,49.34000015258789,49.5,49.5,2898400,0.7000007629394531,2019,10,09,0
2019-10-10,49.84000015258789,49.900001525878906,48.70000076293945,49.68000030517578,49.68000030517578,2137500,-0.18000030517578125,2019,10,10,1
2019-10-11,49.7599983215332,50.77000045776367,49.72999954223633,50.400001525878906,50.400001525878906,3210500,-0.720001220703125,2019,10,11,1
2019-10-14,50.599998474121094,51.54999923706055,50.2599983215332,51.18000030517578,51.18000030517578,2491300,-0.779998779296875,2019,10,14,1
2019-10-15,51.439998626708984,51.720001220703125,51.0,51.209999084472656,51.209999084472656,2700900,-0.029998779296875,2019,10,15,1
2019-10-16,51.209999084472656,51.40999984741211,50.099998474121094,51.29999923706055,51.29999923706055,2122500,-0.09000015258789062,2019,10,16,1
2019-10-17,51.41999816894531,52.279998779296875,51.220001220703125,51.2599983215332,51.2599983215332,3443000,0.04000091552734375,2019,10,17,0
2019-10-18,50.880001068115234,51.369998931884766,50.529998779296875,50.9900016784668,50.9900016784668,2919900,0.26999664306640625,2019,10,18,0
2019-10-21,50.84000015258789,51.40999984741211,50.54999923706055,51.349998474121094,51.349998474121094,1906200,-0.3599967956542969,2019,10,21,1
2019-10-22,51.220001220703125,53.029998779296875,50.95000076293945,52.9900016784668,52.9900016784668,3225400,-1.6400032043457031,2019,10,22,1
2019-10-23,52.9900016784668,53.2599983215332,51.90999984741211,52.150001525878906,52.150001525878906,2026500,0.8400001525878906,2019,10,23,0
2019-10-24,52.20000076293945,53.150001525878906,51.900001525878906,52.900001525878906,52.900001525878906,1935200,-0.75,2019,10,24,1
2019-10-25,52.900001525878906,53.59000015258789,52.439998626708984,52.540000915527344,52.540000915527344,2280300,0.3600006103515625,2019,10,25,0
2019-10-28,52.540000915527344,53.290000915527344,52.290000915527344,53.15999984741211,53.15999984741211,2357100,-0.6199989318847656,2019,10,28,1
2019-10-29,53.2400016784668,53.52000045776367,52.43000030517578,53.5,53.5,1806000,-0.3400001525878906,2019,10,29,1
2019-10-30,53.400001525878906,53.63999938964844,52.5099983215332,53.63999938964844,53.63999938964844,1352600,-0.1399993896484375,2019,10,30,1
2019-10-31,53.400001525878906,53.400001525878906,52.029998779296875,52.52000045776367,52.52000045776367,2151300,1.1199989318847656,2019,10,31,0
2019-11-01,52.849998474121094,53.68000030517578,52.04999923706055,53.54999923706055,53.54999923706055,3592200,-1.029998779296875,2019,11,01,1
2019-11-04,53.70000076293945,54.15999984741211,53.0,53.5,53.5,1797800,0.049999237060546875,2019,11,04,0
2019-11-05,53.5099983215332,54.56999969482422,52.439998626708984,53.369998931884766,53.369998931884766,1897700,0.13000106811523438,2019,11,05,0
2019-11-06,53.5,54.349998474121094,51.72999954223633,51.72999954223633,51.72999954223633,2623200,1.6399993896484375,2019,11,06,0
2019-11-07,52.09000015258789,52.779998779296875,51.0,52.4900016784668,52.4900016784668,3609100,-0.7600021362304688,2019,11,07,1
2019-11-08,52.02000045776367,52.2400016784668,49.709999084472656,50.91999816894531,50.91999816894531,4714100,1.5700035095214844,2019,11,08,0
2019-11-11,50.470001220703125,50.779998779296875,49.540000915527344,50.45000076293945,50.45000076293945,2806800,0.4699974060058594,2019,11,11,0
2019-11-12,50.2400016784668,50.2400016784668,48.5099983215332,48.5099983215332,48.5099983215332,2043500,1.94000244140625,2019,11,12,0
2019-11-13,48.349998474121094,49.220001220703125,47.70000076293945,48.130001068115234,48.130001068115234,1783700,0.37999725341796875,2019,11,13,0
2019-11-14,48.119998931884766,50.31999969482422,48.119998931884766,50.099998474121094,50.099998474121094,3204100,-1.9699974060058594,2019,11,14,1
2019-11-18,50.099998474121094,51.79999923706055,49.869998931884766,50.900001525878906,50.900001525878906,2593700,-0.8000030517578125,2019,11,18,1
2019-11-19,51.150001525878906,51.650001525878906,49.959999084472656,50.4900016784668,50.4900016784668,1311800,0.4099998474121094,2019,11,19,0
2019-11-21,50.88999938964844,52.20000076293945,50.619998931884766,52.20000076293945,52.20000076293945,2690800,-1.7099990844726562,2019,11,21,1
2019-11-22,52.099998474121094,54.66999816894531,51.83000183105469,54.66999816894531,54.66999816894531,3020700,-2.4699974060058594,2019,11,22,1
2019-11-25,54.25,54.630001068115234,53.33000183105469,53.84000015258789,53.84000015258789,1860500,0.8299980163574219,2019,11,25,0
2019-11-26,53.84000015258789,53.84000015258789,50.310001373291016,51.400001525878906,51.400001525878906,5718300,2.4399986267089844,2019,11,26,0
2019-11-27,51.599998474121094,52.060001373291016,50.43000030517578,50.9900016784668,50.9900016784668,1776200,0.4099998474121094,2019,11,27,0
2019-11-28,51.150001525878906,52.95000076293945,50.880001068115234,52.75,52.75,3275500,-1.7599983215332031,2019,11,28,1
2019-11-29,52.70000076293945,53.2599983215332,52.22999954223633,53.099998474121094,53.099998474121094,1930200,-0.34999847412109375,2019,11,29,1
2019-12-02,52.900001525878906,53.08000183105469,52.2400016784668,52.939998626708984,52.939998626708984,1469700,0.15999984741210938,2019,12,02,0
2019-12-03,53.04999923706055,53.5,52.45000076293945,53.5,53.5,2082300,-0.5600013732910156,2019,12,03,1
2019-12-04,53.56999969482422,54.099998474121094,52.9900016784668,53.40999984741211,53.40999984741211,2279500,0.09000015258789062,2019,12,04,0
2019-12-05,53.189998626708984,54.0,52.959999084472656,53.40999984741211,53.40999984741211,1488800,0.0,2019,12,05,1
2019-12-06,53.5,54.83000183105469,52.7599983215332,54.70000076293945,54.70000076293945,4114500,-1.2900009155273438,2019,12,06,1
2019-12-09,54.689998626708984,55.400001525878906,54.08000183105469,54.709999084472656,54.709999084472656,2013100,-0.009998321533203125,2019,12,09,1
2019-12-10,54.470001220703125,54.470001220703125,52.33000183105469,53.599998474121094,53.599998474121094,3990600,1.1100006103515625,2019,12,10,0
2019-12-11,53.9900016784668,54.86000061035156,53.630001068115234,54.63999938964844,54.63999938964844,2650400,-1.0400009155273438,2019,12,11,1
2019-12-12,55.0,55.4900016784668,54.189998626708984,55.06999969482422,55.06999969482422,3101600,-0.43000030517578125,2019,12,12,1
2019-12-13,55.400001525878906,57.04999923706055,55.119998931884766,56.86000061035156,56.86000061035156,3779300,-1.7900009155273438,2019,12,13,1
2019-12-16,57.0,57.81999969482422,56.630001068115234,57.27000045776367,57.27000045776367,3218200,-0.4099998474121094,2019,12,16,1
2019-12-17,57.150001525878906,57.45000076293945,56.33000183105469,56.869998931884766,56.869998931884766,1984700,0.40000152587890625,2019,12,17,0
2019-12-18,56.869998931884766,58.060001373291016,56.5099983215332,57.61000061035156,57.61000061035156,2684200,-0.7400016784667969,2019,12,18,1
2019-12-19,57.599998474121094,57.900001525878906,56.81999969482422,57.709999084472656,57.709999084472656,2030600,-0.09999847412109375,2019,12,19,1
2019-12-20,57.70000076293945,57.70000076293945,56.34000015258789,57.0,57.0,2111100,0.7099990844726562,2019,12,20,0
2019-12-23,57.0,57.849998474121094,56.65999984741211,57.599998474121094,57.599998474121094,1341300,-0.5999984741210938,2019,12,23,1
2019-12-26,57.65999984741211,58.150001525878906,57.040000915527344,57.06999969482422,57.06999969482422,2314100,0.529998779296875,2019,12,26,0
2019-12-27,57.40999984741211,57.79999923706055,56.65999984741211,57.79999923706055,57.79999923706055,1853300,-0.7299995422363281,2019,12,27,1
2019-12-30,57.599998474121094,58.79999923706055,57.43000030517578,58.279998779296875,58.279998779296875,1615700,-0.4799995422363281,2019,12,30,1
2020-01-02,58.779998779296875,59.29999923706055,58.150001525878906,58.79999923706055,58.79999923706055,1957700,-0.5200004577636719,2020,01,02,1
2020-01-03,57.040000915527344,58.209999084472656,56.61000061035156,56.7599983215332,56.7599983215332,3776500,2.0400009155273438,2020,01,03,0
2020-01-06,56.61000061035156,56.61000061035156,54.560001373291016,55.0,55.0,4110500,1.7599983215332031,2020,01,06,0
2020-01-07,55.790000915527344,57.060001373291016,55.099998474121094,56.81999969482422,56.81999969482422,2667800,-1.8199996948242188,2020,01,07,1
2020-01-08,56.310001373291016,57.61000061035156,56.0099983215332,56.91999816894531,56.91999816894531,2826200,-0.09999847412109375,2020,01,08,1
2020-01-09,57.060001373291016,58.18000030517578,56.900001525878906,57.279998779296875,57.279998779296875,2106800,-0.3600006103515625,2020,01,09,1
2020-01-10,57.52000045776367,58.09000015258789,56.95000076293945,57.5,57.5,1661600,-0.220001220703125,2020,01,10,1
2020-01-13,57.5,58.38999938964844,57.41999816894531,58.29999923706055,58.29999923706055,2184900,-0.7999992370605469,2020,01,13,1
2020-01-14,58.29999923706055,59.189998626708984,57.93000030517578,59.189998626708984,59.189998626708984,1929300,-0.8899993896484375,2020,01,14,1
2020-01-15,59.380001068115234,59.79999923706055,58.70000076293945,59.29999923706055,59.29999923706055,3113700,-0.1100006103515625,2020,01,15,1
2020-01-16,59.81999969482422,60.4900016784668,59.130001068115234,59.439998626708984,59.439998626708984,2773300,-0.1399993896484375,2020,01,16,1
2020-01-17,59.95000076293945,61.349998474121094,59.75,61.349998474121094,61.349998474121094,1629100,-1.9099998474121094,2020,01,17,1
2020-01-20,61.25,61.77000045776367,60.88999938964844,61.77000045776367,61.77000045776367,1416000,-0.4200019836425781,2020,01,20,1
2020-01-21,61.400001525878906,61.54999923706055,59.709999084472656,60.04999923706055,60.04999923706055,2098500,1.720001220703125,2020,01,21,0
2020-01-22,60.099998474121094,61.040000915527344,58.459999084472656,59.599998474121094,59.599998474121094,2938900,0.4500007629394531,2020,01,22,0
2020-01-23,59.5,61.22999954223633,57.86000061035156,61.20000076293945,61.20000076293945,1833400,-1.6000022888183594,2020,01,23,1
2020-01-24,61.2400016784668,61.4900016784668,59.25,59.459999084472656,59.459999084472656,1719200,1.7400016784667969,2020,01,24,0
2020-01-27,56.70000076293945,58.130001068115234,56.65999984741211,57.47999954223633,57.47999954223633,2247000,1.9799995422363281,2020,01,27,0
2020-01-28,59.0,62.66999816894531,58.79999923706055,62.40999984741211,62.40999984741211,5868300,-4.930000305175781,2020,01,28,1
2020-01-29,62.54999923706055,62.869998931884766,59.29999923706055,59.869998931884766,59.869998931884766,3647700,2.5400009155273438,2020,01,29,0
2020-01-30,59.0,59.779998779296875,57.369998931884766,59.709999084472656,59.709999084472656,4222300,0.15999984741210938,2020,01,30,0
2020-01-31,58.099998474121094,59.68000030517578,57.84000015258789,59.2599983215332,59.2599983215332,2991300,0.4500007629394531,2020,01,31,0
2020-02-03,59.2599983215332,61.25,58.97999954223633,60.130001068115234,60.130001068115234,2330600,-0.8700027465820312,2020,02,03,1
2020-02-04,61.43000030517578,61.7599983215332,60.36000061035156,60.79999923706055,60.79999923706055,1920000,-0.6699981689453125,2020,02,04,1
2020-02-05,61.66999816894531,62.0,61.27000045776367,61.27000045776367,61.27000045776367,2039500,-0.470001220703125,2020,02,05,1
2020-02-06,61.95000076293945,61.95000076293945,58.88999938964844,59.06999969482422,59.06999969482422,3303500,2.200000762939453,2020,02,06,0
2020-02-07,59.380001068115234,59.45000076293945,56.290000915527344,56.290000915527344,56.290000915527344,4655300,2.779998779296875,2020,02,07,0
2020-02-10,56.29999923706055,56.900001525878906,55.34000015258789,56.81999969482422,56.81999969482422,3602200,-0.529998779296875,2020,02,10,1
2020-02-11,58.34000015258789,58.91999816894531,57.31999969482422,58.34000015258789,58.34000015258789,2888500,-1.5200004577636719,2020,02,11,1
2020-02-12,58.5,60.54999923706055,58.099998474121094,59.65999984741211,59.65999984741211,2795100,-1.3199996948242188,2020,02,12,1
2020-02-13,58.79999923706055,59.189998626708984,57.93000030517578,59.0,59.0,2164000,0.6599998474121094,2020,02,13,0
2020-02-14,59.150001525878906,59.790000915527344,58.5,59.2400016784668,59.2400016784668,1584700,-0.24000167846679688,2020,02,14,1
2020-02-17,59.9900016784668,59.9900016784668,58.54999923706055,58.70000076293945,58.70000076293945,1240700,0.5400009155273438,2020,02,17,0
2020-02-18,58.599998474121094,58.599998474121094,57.16999816894531,58.02000045776367,58.02000045776367,1489600,0.6800003051757812,2020,02,18,0
2020-02-19,58.0,58.77000045776367,57.599998474121094,58.08000183105469,58.08000183105469,1005300,-0.060001373291015625,2020,02,19,1
2020-02-20,57.5099983215332,57.86000061035156,55.959999084472656,56.400001525878906,56.400001525878906,2970600,1.6800003051757812,2020,02,20,0
2020-02-21,55.790000915527344,56.209999084472656,54.959999084472656,55.650001525878906,55.650001525878906,2498800,0.75,2020,02,21,0
2020-02-27,47.790000915527344,48.310001373291016,44.52000045776367,45.130001068115234,45.130001068115234,7916100,10.520000457763672,2020,02,27,0
2020-02-28,44.11000061035156,45.290000915527344,42.54999923706055,44.439998626708984,44.439998626708984,6402400,0.69000244140625,2020,02,28,0
2020-03-02,45.650001525878906,46.959999084472656,44.34000015258789,45.189998626708984,45.189998626708984,7049000,-0.75,2020,03,02,1
2020-03-03,45.400001525878906,46.380001068115234,43.66999816894531,44.0,44.0,7936300,1.1899986267089844,2020,03,03,0
2020-03-04,46.0,46.209999084472656,43.5099983215332,44.75,44.75,4655600,-0.75,2020,03,04,1
2020-03-05,43.849998474121094,43.849998474121094,37.70000076293945,38.25,38.25,6552000,6.5,2020,03,05,0
2020-03-06,34.5099983215332,39.779998779296875,33.79999923706055,38.68000030517578,38.68000030517578,12921400,-0.43000030517578125,2020,03,06,1
2020-03-09,36.0,36.349998474121094,31.549999237060547,32.099998474121094,32.099998474121094,6260300,6.5800018310546875,2020,03,09,0
2020-03-10,36.79999923706055,36.79999923706055,32.900001525878906,36.18000030517578,36.18000030517578,6281500,-4.0800018310546875,2020,03,10,1
2020-03-11,33.97999954223633,35.119998931884766,28.479999542236328,30.25,30.25,8041000,5.930000305175781,2020,03,11,0
2020-03-12,20.020000457763672,22.020000457763672,20.0,20.299999237060547,20.299999237060547,8321300,9.950000762939453,2020,03,12,0
2020-03-13,24.469999313354492,25.0,20.299999237060547,24.709999084472656,24.709999084472656,19066500,-4.409999847412109,2020,03,13,1
2020-03-16,17.399999618530273,20.780000686645508,15.579999923706055,15.600000381469727,15.600000381469727,17642100,9.10999870300293,2020,03,16,0
2020-03-17,16.34000015258789,16.34000015258789,13.720000267028809,15.229999542236328,15.229999542236328,19408600,0.37000083923339844,2020,03,17,0
2020-03-18,13.5,13.5,9.100000381469727,10.350000381469727,10.350000381469727,21205400,4.879999160766602,2020,03,18,0
2020-03-19,9.800000190734863,13.399999618530273,8.739999771118164,11.970000267028809,11.970000267028809,16527900,-1.619999885559082,2020,03,19,1
2020-03-20,13.699999809265137,17.5,13.010000228881836,13.800000190734863,13.800000190734863,17483100,-1.8299999237060547,2020,03,20,1
2020-03-23,14.220000267028809,14.34000015258789,12.529999732971191,14.279999732971191,14.279999732971191,13001300,-0.4799995422363281,2020,03,23,1
2020-03-24,16.600000381469727,17.65999984741211,15.65999984741211,16.170000076293945,16.170000076293945,19375800,-1.890000343322754,2020,03,24,1
2020-03-25,16.59000015258789,20.0,16.549999237060547,19.170000076293945,19.170000076293945,19372800,-3.0,2020,03,25,1
2020-03-26,19.0,23.479999542236328,19.0,20.520000457763672,20.520000457763672,19715200,-1.3500003814697266,2020,03,26,1
2020-03-27,19.229999542236328,21.979999542236328,18.25,19.5,19.5,13224600,1.0200004577636719,2020,03,27,0
2020-03-30,20.969999313354492,22.3799991607666,18.899999618530273,19.09000015258789,19.09000015258789,8758500,0.4099998474121094,2020,03,30,0
2020-03-31,19.5,19.649999618530273,17.200000762939453,17.549999237060547,17.549999237060547,12195700,1.5400009155273438,2020,03,31,0
2020-04-01,16.040000915527344,16.09000015258789,14.369999885559082,14.850000381469727,14.850000381469727,16902000,2.6999988555908203,2020,04,01,0
2020-04-02,15.199999809265137,15.979999542236328,14.399999618530273,14.609999656677246,14.609999656677246,11139300,0.24000072479248047,2020,04,02,0
2020-04-03,14.600000381469727,14.609999656677246,13.119999885559082,14.100000381469727,14.100000381469727,8263100,0.5099992752075195,2020,04,03,0
2020-04-06,15.800000190734863,15.920000076293945,14.710000038146973,15.600000381469727,15.600000381469727,9645800,-1.5,2020,04,06,1
2020-04-07,16.860000610351562,17.899999618530273,15.600000381469727,15.600000381469727,15.600000381469727,16971300,0.0,2020,04,07,1
2020-04-08,15.6899995803833,16.860000610351562,15.010000228881836,16.790000915527344,16.790000915527344,13146800,-1.1900005340576172,2020,04,08,1
2020-04-09,17.440000534057617,17.600000381469727,16.020000457763672,16.299999237060547,16.299999237060547,12762100,0.4900016784667969,2020,04,09,0
2020-04-13,16.389999389648438,16.709999084472656,15.619999885559082,16.149999618530273,16.149999618530273,8504000,0.14999961853027344,2020,04,13,0
2020-04-14,16.280000686645508,16.899999618530273,15.90999984741211,16.350000381469727,16.350000381469727,12918600,-0.20000076293945312,2020,04,14,1
2020-04-15,15.800000190734863,16.8700008392334,15.710000038146973,16.5,16.5,9367100,-0.14999961853027344,2020,04,15,1
2020-04-16,16.93000030517578,17.200000762939453,16.0,16.0,16.0,8667500,0.5,2020,04,16,0
2020-04-17,16.559999465942383,17.149999618530273,16.020000457763672,16.190000534057617,16.190000534057617,10889900,-0.1900005340576172,2020,04,17,1
2020-04-20,15.989999771118164,16.84000015258789,15.75,16.68000030517578,16.68000030517578,10639800,-0.48999977111816406,2020,04,20,1
2020-04-22,16.450000762939453,16.729999542236328,16.18000030517578,16.309999465942383,16.309999465942383,10066800,0.37000083923339844,2020,04,22,0
2020-04-23,16.360000610351562,16.649999618530273,16.020000457763672,16.3700008392334,16.3700008392334,10455800,-0.060001373291015625,2020,04,23,1
2020-04-24,16.239999771118164,16.260000228881836,13.699999809265137,13.989999771118164,13.989999771118164,18787500,2.3800010681152344,2020,04,24,0
2020-04-27,14.609999656677246,14.739999771118164,13.890000343322754,14.109999656677246,14.109999656677246,9771800,-0.11999988555908203,2020,04,27,1
2020-04-28,14.489999771118164,16.100000381469727,14.289999961853027,16.049999237060547,16.049999237060547,12383300,-1.9399995803833008,2020,04,28,1
2020-04-29,16.290000915527344,17.479999542236328,16.25,17.1200008392334,17.1200008392334,15686500,-1.0700016021728516,2020,04,29,1
2020-04-30,16.790000915527344,17.399999618530273,16.280000686645508,17.399999618530273,17.399999618530273,14743300,-0.279998779296875,2020,04,30,1
2020-05-04,15.899999618530273,16.200000762939453,14.880000114440918,15.15999984741211,15.15999984741211,19511800,2.239999771118164,2020,05,04,0
2020-05-05,15.649999618530273,15.779999732971191,15.0600004196167,15.15999984741211,15.15999984741211,7546000,0.0,2020,05,05,1
2020-05-06,15.119999885559082,15.260000228881836,14.449999809265137,14.770000457763672,14.770000457763672,7210900,0.3899993896484375,2020,05,06,0
2020-05-07,15.210000038146973,15.260000228881836,13.649999618530273,13.65999984741211,13.65999984741211,15424200,1.1100006103515625,2020,05,07,0
2020-05-08,13.9399995803833,14.199999809265137,13.449999809265137,13.600000381469727,13.600000381469727,11318500,0.05999946594238281,2020,05,08,0
2020-05-11,13.5,13.640000343322754,12.65999984741211,13.149999618530273,13.149999618530273,7616800,0.4500007629394531,2020,05,11,0
2020-05-12,13.25,13.789999961853027,12.529999732971191,12.529999732971191,12.529999732971191,7660600,0.619999885559082,2020,05,12,0
2020-05-13,12.859999656677246,13.020000457763672,12.079999923706055,12.289999961853027,12.289999961853027,9519100,0.23999977111816406,2020,05,13,0
2020-05-14,12.0,12.199999809265137,11.359999656677246,11.600000381469727,11.600000381469727,17568700,0.6899995803833008,2020,05,14,0
2020-05-15,11.609999656677246,11.829999923706055,11.010000228881836,11.079999923706055,11.079999923706055,15437800,0.5200004577636719,2020,05,15,0
2020-05-18,11.65999984741211,14.600000381469727,11.4399995803833,14.390000343322754,14.390000343322754,34241500,-3.310000419616699,2020,05,18,1
2020-05-19,13.890000343322754,14.989999771118164,12.720000267028809,13.649999618530273,13.649999618530273,46196600,0.7400007247924805,2020,05,19,0
2020-05-20,14.260000228881836,16.8700008392334,14.050000190734863,15.329999923706055,15.329999923706055,51845900,-1.6800003051757812,2020,05,20,1
2020-05-21,15.800000190734863,16.799999237060547,15.34000015258789,15.430000305175781,15.430000305175781,34624000,-0.10000038146972656,2020,05,21,1
2020-05-22,15.0,15.350000381469727,14.600000381469727,14.800000190734863,14.800000190734863,14334500,0.630000114440918,2020,05,22,0
2020-05-25,15.600000381469727,16.100000381469727,15.1899995803833,15.34000015258789,15.34000015258789,12462700,-0.5399999618530273,2020,05,25,1
2020-05-26,15.899999618530273,16.0,14.630000114440918,14.75,14.75,17815900,0.5900001525878906,2020,05,26,0
2020-05-27,15.020000457763672,15.100000381469727,14.079999923706055,14.869999885559082,14.869999885559082,14839000,-0.11999988555908203,2020,05,27,1
2020-05-28,14.59000015258789,15.239999771118164,14.430000305175781,14.75,14.75,11536000,0.11999988555908203,2020,05,28,0
2020-05-29,14.5,14.649999618530273,14.100000381469727,14.279999732971191,14.279999732971191,14978300,0.4700002670288086,2020,05,29,0
2020-06-01,14.199999809265137,15.449999809265137,14.0,15.350000381469727,15.350000381469727,22599200,-1.0700006484985352,2020,06,01,1
2020-06-02,15.699999809265137,16.799999237060547,15.630000114440918,16.75,16.75,32496000,-1.3999996185302734,2020,06,02,1
2020-06-03,17.850000381469727,19.6299991607666,17.700000762939453,18.450000762939453,18.450000762939453,46131200,-1.7000007629394531,2020,06,03,1
2020-06-04,18.75,19.59000015258789,17.739999771118164,19.079999923706055,19.079999923706055,27547500,-0.6299991607666016,2020,06,04,1
2020-06-05,20.700000762939453,21.729999542236328,20.530000686645508,21.15999984741211,21.15999984741211,32824900,-2.0799999237060547,2020,06,05,1
2020-06-08,23.440000534057617,27.489999771118164,22.860000610351562,27.350000381469727,27.350000381469727,59421900,-6.190000534057617,2020,06,08,1
2020-06-09,26.200000762939453,29.559999465942383,25.020000457763672,25.780000686645508,25.780000686645508,68865800,1.5699996948242188,2020,06,09,0
2020-06-10,27.299999237060547,28.0,22.90999984741211,23.5,23.5,55095300,2.280000686645508,2020,06,10,0
2020-06-12,21.139999389648438,23.229999542236328,21.0,22.1200008392334,22.1200008392334,42967900,1.3799991607666016,2020,06,12,0
2020-06-15,20.700000762939453,22.889999389648438,19.809999465942383,22.149999618530273,22.149999618530273,54016000,-0.029998779296875,2020,06,15,1
2020-06-16,24.0,24.459999084472656,22.260000228881836,22.59000015258789,22.59000015258789,42476100,-0.4400005340576172,2020,06,16,1
2020-06-17,23.059999465942383,23.780000686645508,21.850000381469727,22.6200008392334,22.6200008392334,26789400,-0.030000686645507812,2020,06,17,1
2020-06-18,22.15999984741211,22.899999618530273,21.829999923706055,21.93000030517578,21.93000030517578,18615100,0.6900005340576172,2020,06,18,0
2020-06-19,22.600000381469727,22.719999313354492,21.350000381469727,21.799999237060547,21.799999237060547,20724800,0.13000106811523438,2020,06,19,0
2020-06-22,21.649999618530273,21.75,20.420000076293945,20.6299991607666,20.6299991607666,20541600,1.1700000762939453,2020,06,22,0
2020-06-23,21.100000381469727,22.959999084472656,20.309999465942383,22.5,22.5,34984200,-1.8700008392333984,2020,06,23,1
2020-06-24,22.299999237060547,22.3700008392334,20.5,21.100000381469727,21.100000381469727,27296000,1.3999996185302734,2020,06,24,0
2020-06-25,21.110000610351562,21.950000762939453,20.5,21.200000762939453,21.200000762939453,27387500,-0.10000038146972656,2020,06,25,1
2020-06-26,21.0,21.450000762939453,20.0,20.0,20.0,16310400,1.2000007629394531,2020,06,26,0
2020-06-29,20.510000228881836,20.969999313354492,19.219999313354492,20.729999542236328,20.729999542236328,26403700,-0.7299995422363281,2020,06,29,1
2020-06-30,20.440000534057617,20.670000076293945,20.100000381469727,20.110000610351562,20.110000610351562,13888700,0.6199989318847656,2020,06,30,0
2020-07-01,20.399999618530273,21.549999237060547,20.200000762939453,20.670000076293945,20.670000076293945,20843600,-0.5599994659423828,2020,07,01,1
2020-07-02,21.40999984741211,21.829999923706055,20.639999389648438,20.760000228881836,20.760000228881836,17256300,-0.09000015258789062,2020,07,02,1
2020-07-03,20.81999969482422,21.149999618530273,20.399999618530273,21.149999618530273,21.149999618530273,9113600,-0.3899993896484375,2020,07,03,1
2020-07-06,21.899999618530273,22.049999237060547,21.350000381469727,22.049999237060547,22.049999237060547,16135400,-0.8999996185302734,2020,07,06,1
2020-07-07,21.6200008392334,22.360000610351562,21.399999618530273,21.5,21.5,17015000,0.5499992370605469,2020,07,07,0
